,0,1,2,3
1994,2.602158013583568,4.408611188309115,-2.76742161416724,4.532765790798764
1995,1.6226792439271593,3.244678135990513,-2.295534055039263,3.5365484815001405
1996,0.1873014279916718,3.1823274169259084,-1.2478673989123745,3.1342604736475264
1997,-2.2852534070193276,3.096611902306149,-2.7230688863621753,3.2309665365894524
1998,-2.241522891300193,3.0490443425063405,-2.204475596570186,3.1079641528143425
1999,-0.032043939364148524,3.178909659359155,0.3965816605021924,3.22744671207541
2000,0.4579114555273801,3.2596745650635714,0.7375059125811538,3.258550525447689
2001,0.4745550283515818,3.3025238106564467,1.1532669918502632,3.0672871560405848
2002,-0.7179932148343321,3.377089018568485,-0.3118662688000428,3.2937417230512427
2003,1.393949702012428,3.3630200199839475,0.927625684582094,3.2867032317998106
2004,2.467437669985634,3.3040676036680408,1.6796413299461355,3.269949438522283
2005,1.482116800254238,3.296958479727514,0.6733890272663592,3.373794732036373
2006,-0.7097267019002306,3.423427333118075,-0.4559609685552552,3.590207856337391
2007,-1.9064613867813716,3.4490686397030825,-1.625028903027915,3.4917948583555884
2008,-2.2731843340622917,3.416065599208146,-0.8399075931466972,3.466201266950352
2009,-2.8208389136890752,3.2787588134104095,-0.46106165976845176,3.475939697853171
2010,-1.5569916537141635,3.3582158168578977,0.1752387675275135,3.6562294287147994
2011,-0.3510384642526391,3.495792910958295,2.308454710592957,3.835478770364265
2012,1.823192801963679,3.4461204232321916,3.764035857101328,3.8581253501391477
2013,1.8192759646792673,3.6583566678659163,2.87671087511539,3.9893072266464853
2014,0.5644767986411663,4.872762740263641,0.23974212728421856,4.881495173406884
