1.998000000000000000e+03,-6.173513337391204203e+01,1.222686366354856391e+00
1.999000000000000000e+03,-6.177728156064401333e+01,1.241602346394110379e+00
2.000000000000000000e+03,-6.172647783147885292e+01,1.276349018394462353e+00
2.001000000000000000e+03,-6.175995493156037242e+01,1.266973534525860590e+00
2.002000000000000000e+03,-6.184151049633571517e+01,1.261460510483519259e+00
2.003000000000000000e+03,-6.181383300078649512e+01,1.263467763272497768e+00
2.004000000000000000e+03,-6.181609059051934452e+01,1.296417814355550036e+00
2.005000000000000000e+03,-6.189746544186310473e+01,1.264225693517580407e+00
2.006000000000000000e+03,-6.188528511680906519e+01,1.299125655018013026e+00
2.007000000000000000e+03,-6.192533497585211677e+01,1.240841227288498327e+00
2.008000000000000000e+03,-6.187990044353401231e+01,1.276400438852817176e+00
2.009000000000000000e+03,-6.195802391091243067e+01,1.270941003371771627e+00
2.010000000000000000e+03,-6.198289605402476354e+01,1.256359368445822966e+00
2.011000000000000000e+03,-6.201856457693854452e+01,1.256903292614882206e+00
2.012000000000000000e+03,-6.205894063914703906e+01,1.257367077936803357e+00
2.013000000000000000e+03,-6.209027751479111856e+01,1.278647188567380688e+00
2.014000000000000000e+03,-6.215091172829557564e+01,1.283831566279755920e+00
2.015000000000000000e+03,-6.215340678198550961e+01,1.278181171747102329e+00
2.016000000000000000e+03,-6.207865785040248596e+01,1.251530300211181279e+00
2.017000000000000000e+03,-6.204224498797959342e+01,1.288199618045337003e+00
2.018000000000000000e+03,-6.208202041932462123e+01,1.275754300287548659e+00
2.019000000000000000e+03,-6.208462929502136518e+01,1.276499971971445158e+00
2.020000000000000000e+03,-6.207934236921608573e+01,1.271186474847988634e+00
2.021000000000000000e+03,-6.209968113695790493e+01,1.278297920441560542e+00
