COUNTRY,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Australia,595.0880916,571.8760118,694.9054683,706.0606698,671.1717562,530.0720899,513.3790211,564.7441116,548.1171947,589.335167,545.0533345,655.1569614,652.5161631,744.6553604,801.4378347,662.1621318,706.0496201,785.4054473,656.8595606,723.0399005,680.3658353,730.3157384,743.7945487,738.5265595,655.5142039,693.1869719,694.1697669,741.1871546,779.9031266,793.1330107,819.45415,907.8864268,947.2751461,957.5205884,988.4631489,1064.734071,1081.493827,1135.157486,1124.901805,1160.999765,1271.98166,1191.197999,1253.59037,981.6916738,949.9568946,1143.754316,1040.282012,928.3046263,898.2776318,989.882816,911.6114942,788.9661792,760.4285813
New Zealand,12.73309455,11.17617016,10.80901331,10.62969785,6.797569778,6.634210292,6.45063817,5.42072944,11.8520062,9.557585597,10.69584858,10.45488977,10.22096847,10.55129698,10.43481798,9.596103885,9.133588986,9.164228059,8.834460926,10.18368823,9.615723308,10.00205532,11.34455136,12.71504386,11.50442963,14.04955139,14.27711715,13.48199967,11.78595664,13.57860489,13.50230684,15.3664437,17.58276734,20.01094774,20.22256413,20.56313025,22.10719722,18.43752946,18.43650973,17.05582744,20.21837194,18.43932167,18.73632949,17.86434964,14.70815897,12.65660107,10.72388305,10.81564125,12.20929726,11.81014064,10.79775971,11.07723387,11.05280336
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003551265,0.007593312,0.006796667,0.007146672,0.003665,0.004639603,0.004379428,0.004192619,0.004383035,0.003830308,0.00386337,0.003708123,0.003573862,0.003444462
Austria,27.34734338,27.91186848,28.3281645,27.51792794,27.50604146,26.06518602,26.66012725,25.79075637,25.42760466,22.15396108,23.10933206,24.46095688,26.14938053,24.72726022,24.05607329,25.23191802,24.38734746,20.5270542,16.23044414,15.6050512,18.01434528,15.40806968,13.35679919,12.7313814,10.69132027,10.24707531,8.474429326,8.612296424,8.711533802,8.676987688,9.056183286,8.83265474,10.03195061,8.51992355,3.190857115,1.832137734,1.847926934,1.865835527,1.82910498,1.596960879,1.786163379,1.73203084,1.717279629,1.767270059,1.736648965,1.725511992,1.75662791,1.74611707,1.652540449,1.702190918,1.717566328,1.715977195,1.714389533
Belgium,193.2362579,185.5872572,178.0567204,175.8445926,165.5354838,164.2183443,161.3329976,155.9346375,131.3109414,122.5313701,126.5525261,126.0366577,127.9477574,118.4697035,123.5369896,123.3892967,108.040423,85.90843007,51.79019442,47.72234944,34.86485256,30.43679216,19.85970485,17.77010307,13.55265472,13.16772864,11.44020238,10.4456766,8.985808972,9.343725115,9.676452356,7.410423736,6.407932227,5.62172178,6.479628386,5.290557279,4.201728485,3.411637734,3.021661406,2.059807148,2.660931064,2.648783529,2.591538157,3.496765378,3.190336349,2.684322789,2.613654155,2.452745978,2.821239234,2.919298711,2.700919015,2.595938749,2.593148541
Germany,1999.670952,1984.378714,1849.530431,1774.544341,1740.073983,1700.347776,1657.580606,1571.672715,1554.654756,1605.328505,1627.840898,1595.373443,1541.007496,1374.949659,1263.028148,1312.98545,1220.333608,1103.432188,1050.592608,1069.628964,1028.074381,891.3064923,818.1791808,681.0982383,594.9425894,599.5997933,527.8870928,498.343083,446.0763542,430.3562641,392.8578812,331.3903018,318.6715048,307.3563075,302.414785,287.6429381,253.4181726,251.8429184,225.3293156,188.2422672,192.9701236,204.5018255,212.6608354,199.2559383,211.9539887,212.3715283,183.1563444,178.5698052,164.4319961,108.5049584,90.08193377,103.8969055,108.5670221
Denmark,0.216656526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,123.961791,122.432988,125.1247308,112.062398,113.7139046,113.292953,112.7633519,127.1688144,120.4804308,124.9140484,133.8404879,147.9907451,165.0373231,159.8391254,152.3253886,156.602523,152.0468682,130.0246751,121.4073459,124.5032989,123.7407728,114.3127513,118.6976711,110.5393509,105.9725507,97.39537145,94.0181453,95.95287366,88.71696284,81.70373929,76.24779085,72.27713078,66.33620018,60.69726258,54.99643971,52.02864104,48.12742009,43.64660975,36.44848385,31.37000704,26.20085539,19.31607394,17.11447395,11.48967337,10.89776193,6.541022516,2.663604079,4.189145071,2.129624302,1.031066982,0.671792871,0.428502727,0.273320237
Finland,,,,,,,,,,,,,,,,,,0.102700492,0.52000207,0.5629021,0.633102363,0.533002061,0.647402563,0.923003613,1.198604707,1.196004639,1.189597588,1.149072715,1.20247207,1.186649912,1.199835,1.198516553,1.20247207,1.180057412,1.191923965,1.178738965,1.147095088,1.1405025,1.13391,0.97305293,1.09039957,1.123361895,1.161598535,1.15764293,1.170828018,1.155006035,1.162916982,1.139184053,1.135228447,1.102265947,1.00469707,0.974635277,0.945472971
France,897.3788485,793.8799448,709.1103461,606.0390077,547.4701624,533.6579358,519.67592,503.3516624,438.2888287,420.5848397,404.7731255,396.3732614,358.3167646,328.7144171,314.5772911,278.6374692,263.3827137,242.6874849,195.0837539,186.2706368,162.0763142,150.1140994,132.7336599,95.31169211,71.48795708,57.68401422,52.5098601,46.48459169,38.82963504,32.73924272,27.02115478,19.71709113,15.84473142,18.29490331,16.24394562,12.91368334,11.16922678,10.44795034,8.761088172,5.676843003,6.785907976,5.3344808,7.166797999,7.574940676,7.31499745,4.04964,3.94002,4.095023906,4.031397773,3.922616953,2.912954941,2.68561793,2.476023079
United Kingdom,1907.630606,1897.559908,1502.318314,1648.357678,1353.577109,1578.76783,1493.081974,1417.328271,1391.28347,1426.539136,1474.025368,1467.643368,1389.916115,1319.266366,390.8878319,922.7799102,1124.280619,1031.228452,998.8584629,906.3109498,837.4264628,874.0639427,739.7113015,554.4503456,317.5319715,389.642632,367.1566034,359.0550308,295.039084,264.2054215,215.6861215,196.3046488,187.1713906,151.8140829,119.8176242,87.76905083,70.75918873,61.87214792,61.91569813,55.66685404,48.22067071,59.37623656,60.51118003,44.45495335,40.74451757,22.24169156,-0.117003995,-6.517766873,-6.587911252,-6.660845039,-11.54544454,-12.31468254,-8.106250177
Greece,7.311842947,10.08695784,10.79406784,12.41157806,13.08585289,16.72524571,20.40902628,21.39716588,19.70204962,21.40533708,21.05245733,24.46446155,25.57327314,27.91431604,30.33623793,33.95382187,35.48084965,41.8935528,44.12285967,49.97489987,49.96030556,48.4505175,49.09409195,50.2729517,51.66068398,52.70812684,50.45626061,54.08450218,57.0311277,56.38720752,57.70221446,58.89819869,60.23228929,57.38228165,59.98472036,59.9226343,57.34218135,58.87735491,57.05528217,57.38160589,51.34210792,52.67195538,56.46031526,47.22126915,44.80625154,39.8309516,27.88080833,32.05467064,30.00205392,21.66903884,11.44216206,9.847705011,11.48898918
Ireland,1.893172671,1.310657178,1.092214637,0.932023427,0.99027482,0.99027482,0.946586336,0.859209247,0.305385732,0.916155118,0.872528607,1.003408202,0.901612988,0.967034176,0.902565223,0.734945969,0.696264621,0.580220517,0.580220517,0.554432912,0.322282733,0.012891715,0.012891715,0.012893787,0.012891715,0.012891715,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,15.64212141,14.79269453,12.74457573,11.21301609,12.30390153,11.96513894,11.71360442,11.22937902,10.85438572,11.20267139,12.09207202,11.74831729,11.88554845,10.18550139,10.80721026,11.52794757,10.8655543,10.01020722,10.4066394,10.95342886,10.15522255,9.115961785,9.161149153,7.228247989,7.226943288,6.998055479,6.671476055,7.083708683,7.023055321,6.68800005,5.95333315,8.530626895,7.83969253,8.882068498,6.824940232,7.446447666,6.444417708,8.625845826,7.672431336,4.714970784,6.934235226,7.679062672,6.704227553,4.286821711,3.536340113,3.461193409,2.2707,2.149335,2.258226035,2.15768584,1.584679043,1.461307852,1.347541413
Netherlands,2.558138379,2.4363225,2.506847871,3.404439844,3.442908516,3.43649707,3.607039688,3.206969648,3.078742148,3.24287332,3.147984844,2.874860508,3.113363672,2.722269551,5.073562593,5.202415281,4.749614318,3.522409102,3.74424293,3.72951,3.50892,3.76029,3.747465,3.6923175,3.701295,3.7128375,3.7461825,3.7256625,3.6384525,2.9843775,2.7278775,2.839455,2.7278775,2.762505,2.84202,2.8843425,2.788155,2.78559,2.6919675,2.167425,2.603475,2.5842375,2.4149475,2.5457625,2.5791075,2.609747578,2.608379473,2.518888887,2.546988223,2.549389922,2.410093828,2.370163078,2.330893906
Norway,8.94880719,8.490428242,8.844110133,8.045784122,8.514070695,7.542564299,10.08392051,8.838985494,7.872968033,5.652186001,5.780401599,8.041430448,8.594083742,9.711266853,8.767323805,9.807231119,8.509028577,7.758925757,4.934883051,6.048639855,5.405920353,5.887636163,6.40503474,4.781474093,5.370237585,5.209666062,4.103503992,6.88674993,5.851953395,7.207894217,11.27571482,31.90028371,38.03769738,52.52485011,51.81119724,26.24458522,42.72996548,72.66770132,61.19573345,47.11893162,34.5229575,24.72807288,21.92698338,33.09565176,29.88421386,19.73250156,14.59420165,2.337213205,2.682515859,2.159155427,1.225076571,2.163542841,2.163542841
Portugal,4.709621945,4.396804178,4.5826631,4.18025758,4.244515281,4.138305054,3.664619019,3.714523167,2.445586681,2.424871892,2.374613337,2.435018148,2.383967135,2.511275549,2.603010119,3.161616859,3.151007744,3.436525108,3.0721785,3.393330604,3.626683905,3.509325049,2.962242089,2.677283248,2.111381324,0.417744888,0.417700371,0.429057905,0.444200845,0.458082466,0.468177759,0.0845496,,,,,,,,,,,,,,,,,,,,,
Sweden,0.669040181,0.629907759,0.676614155,0.85962539,0.77463115,2.337254873,1.538764028,1.189959021,1.30415252,1.564806015,1.64184795,1.506126934,1.59604198,1.570795574,1.65789659,1.621288738,1.578041433,1.571846,1.271331348,1.242142646,1.455271921,1.627466665,1.742304234,1.435280361,1.440329854,1.45042875,1.451691035,1.464314414,1.449166465,1.446821982,1.448085586,1.450612793,1.357106396,1.627516758,1.733659277,1.782939551,1.501156758,1.508738379,1.485993516,1.247173242,1.512529277,1.545382793,1.408913965,1.363424414,1.406386758,1.499893242,1.479675586,1.459458018,1.396278018,1.396278018,1.352051982,1.32248373,1.293562112
Argentina,10.41140475,10.41140475,10.96633767,7.685278578,10.49159593,8.719646477,10.4051014,9.094528223,7.680256405,11.96875682,6.646306304,8.273785917,8.787210225,8.129522226,8.603598028,7.402631266,6.955757448,7.092125438,9.22874225,9.616906262,5.740811989,5.712402226,4.303945922,3.265568763,6.218223277,5.432850399,5.688039921,4.814474844,5.798063868,6.54785502,5.470703693,4.334989256,2.848416006,2.911959362,2.21367057,1.882883472,2.923069936,3.203701706,3.032406251,2.35264162,2.420611611,2.961557938,2.873610655,2.744717111,2.493467149,2.00267625,1.567783935,1.662338058,2.443454302,2.657652352,1.444576642,1.716675149,1.745485549
Chile,25.68776222,25.68776222,22.38919883,21.74700602,22.80553288,23.0123378,19.86207935,20.58798741,17.82560247,14.9046547,17.8539569,17.46648759,15.61740728,15.6974225,18.75129985,20.41805017,25.71983084,24.65962141,30.26126796,30.62047987,33.51917759,34.04972599,25.2355042,21.16293301,18.53741688,16.31027698,15.81605715,16.34740977,14.8207895,7.836834837,6.144001332,9.36681915,7.171120013,9.301710917,3.503511665,6.781846255,6.642661058,3.068873356,6.601921842,5.936078434,6.249141985,6.30550909,7.325576129,28.29715389,38.69412457,29.30798667,23.64125874,22.876568,21.07519639,13.49826128,4.855528231,0.656220123,0.650678433
Colombia,27.08301516,25.89215198,25.71196497,24.2290237,28.65256269,28.50402089,27.99518711,27.32611445,28.51412792,25.88799415,21.23700773,20.26885808,20.3595877,20.3806479,24.14703859,28.70021545,32.78432705,39.26005876,41.27116053,47.0728035,54.39284863,50.62871559,55.57468498,53.80498058,57.4888039,65.20353009,76.18232971,82.58427281,85.35593093,82.82262032,96.83185971,112.0694328,101.4181508,127.589831,136.9355128,149.2394424,165.7187706,176.5762341,185.6471003,184.5342392,189.1819143,217.9489571,226.206721,217.5820856,225.3996792,217.7067906,230.1679527,230.4461816,215.15648,215.408304,128.5777258,136.8379362,133.0925015
Peru,0.65341061,0.65341061,0.593781235,0.64833461,0.65341061,0.463520555,0.414043143,0.525694285,0.515542286,0.541765863,0.801011903,1.714086708,1.341920602,1.710279706,1.962337173,2.410210739,2.793366104,2.052840737,2.259645943,2.342960892,1.840534146,1.10254678,1.687019634,1.602861064,1.219273885,0.999784956,0.444073722,0.440266723,0.440266723,0.451262335,0.35314477,0.390357567,0.447455336,0.328190194,0.430958335,0.800154701,1.991091478,2.084133043,2.642382433,5.991877537,1.637528632,3.033157999,3.92635442,3.647229724,3.92635442,4.52181622,4.670686631,5.275006034,3.70560446,3.169348871,2.092209238,2.271200179,1.791302888
Uruguay,,,,,,,,0.001269,0.002538,0.003807,0.007614,0.007614,0.001269,0.003807,0.001269,0.001269,0.001269,0.001269,0.001269,,,,,0.001269,0.001269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,0.853856416,0.853856416,0.776230865,0.970288504,1.106130215,1.282103163,1.630087204,2.270476435,1.630087204,1.067317401,0.815043602,0.950885313,0.989691772,0.718014783,0.989691772,0.776230865,1.106130215,1.203159034,21.1615202,41.25440188,42.49637474,42.20755325,47.54413623,74.03301283,83.01788518,78.86505069,70.61760112,99.86209585,144.6894285,135.4328739,153.0145023,147.1927692,143.00113,132.0950864,130.9501426,139.6245229,135.5104931,118.3169808,95.51520822,63.68973872,52.97775321,40.75211747,23.28692533,18.37726572,23.28692533,15.56342942,17.46519338,9.702885349,3.881154016,7.645291942,13.78783646,3.237698214,0.392199181
Armenia,,,,,,,,,0.026878563,0.027331448,0.027353232,0.026961086,0.026568278,0.026175803,0.025783655,0.025783655,0.025901167,0.025783655,0.025783655,0.025783655,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34343E-05,4.34343E-05,6.6314E-05,6.6314E-05,6.6314E-05,6.6314E-05,7.08899E-05
Azerbaijan,,,,,,,,,0.279003167,0.283704174,0.2839303,0.279859762,0.27578237,0.271708422,0.267637866,0.267637866,0.268857664,0.267637866,0.267637866,0.267637866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1.704539399,1.704539399,1.738200464,1.763779744,1.806765524,1.83808103,1.856965347,1.889370379,1.890811692,1.893790227,1.883602296,1.811683035,1.807687477,1.725150289,1.689362105,1.699543327,1.749842669,1.790521402,1.846574033,1.790368027,2.293044271,1.044621666,0.229871243,0.27902713,0.29997398,0.055429792,0.02608468,0.008151295,0.024454265,0.02608468,0.011412121,0.001630413,0.009781709,0.013042533,0.013042533,0.008151295,0.014672558,0.022824242,0.017933384,0.247804627,0.171180627,0.228240828,0.414094406,0.651153584,0.470839707,0.481862436,0.467690188,0.422180918,0.217152924,0.024093203,0.156422746,0.254486443,0.211845694
Russian Federation,4110.395963,4068.541869,4089.572012,4102.356459,4132.832571,4146.741277,4159.019278,4130.817635,4121.418022,4019.040176,3861.683334,3655.307521,3628.626846,3466.017258,3460.855114,3329.138104,3399.18739,3379.836853,3397.258208,3279.003563,3079.046985,2712.724671,2570.3102,2325.022806,2070.114622,2019.857862,1884.259441,1763.720928,1645.755145,1799.12252,1795.199069,1875.440553,1808.005332,1924.442368,1985.092889,2229.594622,2287.221898,2342.842506,2363.524611,2104.423464,2279.332377,2271.563851,2575.860067,2586.438567,2682.59376,2809.675263,2956.514688,3236.949941,3509.382496,3669.807316,3398.957568,3691.768174,3732.581695
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046413269,0.071649381,0.084876907,0.100309212,0.102489562,0.102489562
Lao People's Democratic Republic,,,,,,,,,,,,,,,,,,,,,0.0347953,0.054856281,0.30554611,0.132810561,0.174337799,0.26944236,0.612171008,0.886939889,1.075555826,1.929958468,0.417738003,0.504948505,0.677542819,0.800353355,0.963260758,1.056715231,1.242692384,1.474972066,1.943821602,2.100526694,3.671688964,3.956598131,4.156078889,4.42764943,4.699217303,6.211782917,13.78498894,14.00430653,16.34869237,16.05780038,17.65826653,22.71136617,24.49664162
Myanmar,0.193764887,0.190582866,0.199896851,0.122814188,0.156904516,0.177864112,0.150886346,0.204404529,0.307867601,0.161850477,0.139967038,0.220144649,0.327807783,0.389336275,0.468638588,0.4516438,0.527650202,0.399381841,0.312337208,0.300602534,0.401651684,0.429067587,0.297274564,0.099587447,0.308656121,0.120335052,0.094709571,0.101061363,0.101999949,0.941943827,3.95627664,4.641441337,3.737761183,6.650312108,3.458849569,4.385906786,5.420093642,5.835579292,5.042565053,4.651110659,5.353453999,5.360024103,6.493241535,4.441915996,5.329923637,5.786270962,3.673092034,5.299981572,9.388462632,15.18237285,14.69952081,11.39167268,12.93538881
Malaysia,,,,,,,,,,,,,,,,,,,0.172032518,0.850017671,0.763861321,1.376328542,0.578056468,2.883406858,0.970310628,0.929021785,1.67223878,1.67223878,2.40857514,1.899332477,2.642551891,3.757376046,2.429219466,1.20428757,2.676957488,5.422734318,6.20035933,7.397766391,8.629580832,14.71295242,16.4952992,20.06687147,20.30084593,19.91547228,18.49097509,17.61012335,15.5456327,20.56931994,18.25602086,23.80484292,22.46053371,21.46463594,22.64843659
Philippines,0.040072731,0.040072731,0.039070912,0.039070912,0.051092729,0.105190918,0.121220008,0.285518205,4.156633098,4.277101946,5.289335748,5.318957199,8.966553049,16.34476036,19.46121167,20.15513388,19.72133669,18.86951965,21.10307505,19.48198101,18.9698923,20.14030156,24.6295438,23.36293928,21.29468299,19.49898043,16.18014603,15.57089613,16.75734029,17.01386761,19.56311438,17.81551795,24.40508062,29.77614349,39.82884337,46.19111231,36.95609768,54.52827708,57.86314072,75.15013261,106.6243615,110.8091672,99.33163315,95.48353915,103.5164503,99.94092273,161.3982462,172.9638306,170.1263594,202.4008402,186.5034204,220.6761007,232.5316716
Thailand,0.334123713,0.334123713,0.259039737,0.271053019,0.397945105,0.397194427,0.457261592,0.498438225,0.600232447,1.258381762,1.338236834,1.511988045,1.993753657,1.891960231,2.187687976,4.890139121,5.161603925,6.504789232,6.842235808,8.389962274,11.70786712,13.84565385,14.82300287,14.90632544,16.30317083,17.44240621,20.34141296,22.04992699,19.00537161,17.2172849,16.69132175,18.49071942,18.47658101,17.76115759,18.90828527,19.67932107,17.91008638,17.19183552,16.94959153,16.76484366,17.29080681,20.10254301,17.03159576,16.58103948,15.02288873,12.53921191,13.99541595,13.34261346,12.20758882,11.47959779,10.66761932,11.25534461,10.5049883
Viet Nam,44.35689846,44.35689846,29.67016659,44.35689846,59.34033318,77.14243512,83.0764625,91.97751841,89.01049978,81.59295813,77.14243512,89.01049978,93.16431993,93.46102279,74.17541648,82.98745461,90.8203763,93.93574142,89.88576874,76.19298797,68.80511561,75.54024367,74.17541648,87.5269954,84.55997676,123.8729416,145.7250261,168.9419377,173.1550965,142.8470153,172.2204889,192.2923563,235.8778284,247.7458831,405.7246747,501.3505443,567.3373034,621.5460077,581.9515668,653.900817,665.1309374,691.6059339,628.883202,609.3396883,609.3831761,591.8696423,559.5736688,552.3931607,616.6668849,683.0206363,650.8273612,772.7783041,801.5505104
Botswana,,,0.112306134,0.280767899,0.46326785,0.996724642,3.144597268,4.127286038,4.40805401,4.983627857,5.208240142,5.34862558,5.825929446,5.545161475,5.517084503,6.134773808,6.878809193,6.836694607,8.549375919,9.30745008,11.14647805,11.0060961,12.64858528,12.49416222,12.63454766,12.60647127,10.71128994,10.90782467,13.02762178,13.266274,13.29435155,13.05569817,13.37858072,11.55359094,12.81704711,13.82780994,13.50492739,11.62378483,12.77492961,10.3603275,13.86992511,11.06224888,20.65046577,21.00142588,24.03371788,29.27003267,26.35005088,31.16013392,34.84765402,29.63350242,26.50434496,27.84370834,28.14243984
Mozambique,5.056729146,5.056729146,5.16431596,6.055775205,6.547614706,8.837739754,8.499600248,4.995248909,2.290125048,3.073997481,3.181584294,5.072095603,3.089370543,0.891459245,0.614799489,0.537946489,0.061479952,0.660912557,0.691652526,0.76849937,0.614799489,0.645539495,0.614799489,0.614799489,0.614799489,0.58405952,0.307399744,0.276659776,0.276659776,0.261286713,0.245919807,0.430359638,0.676279464,0.568686458,0.261286713,0.046113036,0.630166433,0.368879701,0.58405952,0.58405952,0.58405952,30.09825563,81.58880105,102.3023468,116.1726602,111.2798446,103.5609006,193.6677167,263.1558303,177.986423,122.2408086,172.583777,186.3883523
Malawi,,,,,,,,,,,,,,,,,,,,,0.769906984,0.786288016,0.835431031,0.851811984,0.835431031,0.802668969,0.868193016,0.900955,0.900955,1.032003016,1.294098969,0.786288016,0.98286,1.081146031,0.81905,0.737145,0.900955,0.966478969,0.950098016,0.966478969,1.064765,1.359622938,1.228575,1.097526984,1.048383969,0.966478969,0.704383016,0.785468941,0.814954781,0.896370878,0.900269312,0.900269312,0.939446571
Swaziland,,,,,,,,,2.668297824,2.695123503,2.818058506,2.622567089,2.61927069,1.627058456,1.991531463,2.641631713,2.735563362,2.622773684,2.621340956,2.619908227,2.539127783,1.949020172,1.582244037,0.78997911,2.871517459,2.694279838,2.032526546,5.372801813,5.372801813,6.964160363,5.955774725,4.963144643,6.680552839,7.07445157,7.688935596,7.10596499,6.995671478,7.279281308,7.090207127,6.302406784,5.041925312,1.922235196,2.111306783,3.686907326,3.277252749,3.040912185,2.804571333,2.036277136,2.036277136,1.850669293,1.816163672,1.822908624,1.626576082
Tanzania_United Republic of,,,,,,,,,0.015349,0.015349,0.015349,0.015349,0.015349,0.15349,0.15349,0.231504,0.062664998,0.047316001,0.047316001,0.048588,0.063937001,0.063937001,0.063937001,0.677897015,0.708595,0.677897015,0.874892985,0.429772015,0.690705,1.151175,1.212570971,1.197222015,1.212570971,0.844195,0.997685,0.475818993,0.276281996,0.414422985,0.230235,,,1.243269029,1.212570971,1.304665,3.775853884,3.944693058,4.236323884,8.573231497,9.63382955,10.93057581,10.59017906,10.59017906,11.86095009
South Africa,450.2195324,444.5773914,437.2776139,460.2410732,481.225324,499.1512911,541.0116567,594.6373747,638.6455113,719.1976572,781.9129995,853.4467364,911.5447408,942.3864969,1041.945288,1094.875895,1109.766723,1099.92435,1122.985288,1082.024697,1065.44771,1066.22874,1025.181497,1083.990736,1106.341114,1141.879769,1141.696378,1215.704198,1227.887492,1224.829079,1227.241114,1220.61854,1202.16351,1302.871534,1325.359559,1337.847521,1336.889169,1353.688874,1377.982499,1362.089934,1399.717783,1388.663,1421.628151,1413.995732,1435.40801,1411.962719,1411.300216,1417.991764,1414.756406,1423.081788,1358.565785,1256.024005,1235.033214
Zambia,0.754241529,0.754241529,0.89078561,0.873136876,0.75238386,0.756099198,0.71708676,0.642777297,0.628844268,0.500660614,0.529455323,0.471865538,0.562894754,0.421706758,0.477438507,0.474652188,0.512735607,0.430066414,0.486727585,0.381765303,0.350183541,0.320459814,0.391982628,0.309313435,0.151405724,0.141188014,0.118895311,0.073380501,0.180200433,0.175556096,0.182058468,0.190418143,0.199706835,0.208995527,0.11053526,0.139330345,0.059447467,0.013004016,0.000929019,0.000929019,0.000929019,0.000929019,0.112393296,0.138401327,0.147690019,0.152334365,0.304669098,0.740663394,1.090584931,0.925067226,1.022455164,1.022455164,1.166012378
Zimbabwe,32.84210562,31.91224508,27.03986727,29.48253235,28.47608323,24.68356814,27.94940262,23.75534934,22.08069065,21.42921167,22.19561688,18.74712076,18.99972572,18.41304996,18.38275218,20.18745793,22.72427104,30.22198781,28.61891026,28.73626888,31.56163295,35.51938557,35.12431477,31.52223974,29.27893242,27.7558144,26.12941893,23.71822587,24.62746629,27.51765472,26.35754644,26.23854213,24.21645679,20.29015834,19.01684054,21.42845331,20.65883525,20.0093345,15.17673104,16.2929097,16.93168636,16.66766831,17.79669336,18.33121692,33.82495358,25.45517847,9.784125028,17.13625596,19.60257814,9.520080454,9.124424974,9.121185335,8.982266366
Turkey,83.62248823,84.99507844,95.47636638,96.42050987,102.7926169,102.7963119,106.3116869,105.7940222,105.7528246,96.32085989,94.5186536,104.9043496,109.1896344,111.8564891,124.1312733,142.2220535,150.2367479,157.7141832,147.4435,159.8448947,143.2104729,131.822891,137.1183448,133.1648259,136.3627494,132.1527501,135.7829712,141.4444459,143.9295525,136.3599839,138.7791827,132.473816,122.1843008,120.0430552,108.3776194,108.419887,131.697965,147.6867672,160.5399481,164.5798913,162.2797021,161.9484061,151.7280664,131.1385774,134.2199703,123.2609524,143.265776,145.051195,151.3785987,157.8342373,136.4349131,156.6343352,172.7220285
Belarus,,,,,,,,,0.64195582,0.652772324,0.653292614,0.64392675,0.634545116,0.625171407,0.615805503,0.615805503,0.618612124,0.615805503,0.615805503,0.615805503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moldova, Republic of",,,,,,,,,0.010309586,0.010483295,0.010491651,0.010341238,0.010190573,0.010040034,0.009889621,0.009889621,0.009934694,0.009889621,0.009889621,0.009889621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,1019.21545,1013.121347,1031.605974,1047.817952,1068.487446,1083.158649,1096.100661,1103.619669,1139.053467,1121.842107,1093.916357,1036.451007,1025.198778,983.3059024,948.646878,938.3692954,956.1868998,944.3080527,937.0549124,876.3941305,1389.681821,1165.317628,1158.114852,1046.397435,825.7855842,755.7295977,566.6991555,547.6647159,528.2993331,558.3913703,535.2044282,538.7877266,547.8166114,561.716965,559.2891871,595.340128,588.3275392,660.3151476,679.5601988,602.8185344,589.0462011,738.3345841,724.3270136,758.9341556,636.3156585,336.3884953,388.7745373,238.0005296,271.1508634,250.8322367,303.7521475,171.5910464,117.3740543
United States,3861.61069,3186.750711,3478.118425,3422.828729,3215.038153,3381.310191,3414.310693,3142.382077,2891.367447,3663.364716,3815.512272,3548.730118,3682.77651,3221.838916,3718.309796,3658.776806,3688.93999,3827.473114,3869.407837,3977.152051,4416.455917,4023.598336,3955.748573,3741.02418,3679.941625,3552.716025,3478.020621,3706.110457,3647.359517,3588.810257,3361.566423,3461.713851,3205.992967,3130.759543,3263.466235,3346.278783,3189.708774,3168.268952,3160.257406,2765.113154,2610.744521,2762.966215,2584.931943,2479.368319,2577.684049,2213.219715,1629.318293,1780.614298,1721.923752,1679.239278,1079.341689,1215.137228,1261.00463
Congo_the Democratic Republic of the,1.541098947,1.522394204,1.718503791,1.723647969,1.518651681,2.067950696,1.387256978,1.603783178,1.265752677,1.163977866,1.580137124,1.58480862,1.376368791,1.249754311,1.322476477,1.306720112,1.277694067,1.302255416,1.305231749,1.318638275,1.321301772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,0.022046,0.033069,0.0496035,0.143299,0.165345,0.166447302,0.136685198,0.180777198,0.1708565,0.188493302,0.169754198,0.173061105,0.147708198,0.171958802,0.171958802,0.188493302,0.200618605,0.179674895,0.199516291,0.185186395,0.174163395,0.179674895,0.201720895,0.208334709,0.261245105,0.200618605,0.194004791,0.188493302,0.201720895,0.210539291,0.3031325,0.291007209,0.276677291,0.266756605,0.289904895,0.249119791,0.272268105,0.256835895,0.246915209,0.249119791,0.272268105,0.273370395,0.273590854
Nigeria,1.61937357,1.61937357,2.84843671,2.715564786,2.524561935,1.876812383,1.129409274,1.627677988,1.784105462,1.401215231,1.433801538,0.945005615,0.456209615,0.431769808,0.619141615,1.140524,1.173110385,1.181257,0.668021231,0.684314385,0.733194,0.81466,0.708754231,0.228104808,0.203665,0.162932,0.065172798,0.081466,0.097759202,0.130345596,0.0244398,0.0244398,0.350303808,0.187371808,0.065172798,0.065172798,0.065172798,0.187371808,0.260691192,0.276984404,0.309570808,0.260691192,0.391036808,0.358450385,0.374743615,0.415476615,0.423623192,0.4174722,0.393202915,0.444911724,0.353726632,0.353726632,0.33974732
