Year,PN_smooth_mean,TN_smooth_mean,TS_smooth_mean,PS_smooth_mean
2011.0961538461372,-86.54690420978656,-82.9694905289502,-70.06793023436727,-70.59535244166419
2011.115384615368,-86.48086204928657,-82.70289732454347,-70.21384493727854,-70.44943109368918
2011.1346153845986,-86.38768907095323,-82.40275082710485,-70.35449506339668,-70.32398012764918
2011.1538461538294,-86.27751930228658,-82.09649862396525,-70.48745887275841,-70.2175271515875
2011.17307692306,-86.16190793745325,-81.81201099982945,-70.61499968916478,-70.12884764197585
2011.1923076922908,-86.0506021486199,-81.5725565870393,-70.7400196397014,-70.05755368668918
2011.2115384615215,-85.94864982961991,-81.39252940923787,-70.91582271728245,-70.0038957022993
2011.2307692307522,-85.85447578045324,-81.27484646863581,-70.972162901254,-69.97065395023868
2011.249999999983,-85.75936688595324,-81.21060408995764,-71.10178867253408,-69.96043002765668
2011.2692307692137,-85.64853055978658,-81.18111643815193,-71.19808321616208,-69.97623436574759
2011.2884615384444,-85.50357460661992,-81.16260955702181,-71.32411693902168,-70.0205146400634
2011.307692307675,-85.30597163345324,-81.12942860273111,-71.4768586567621,-70.09319192880379
2011.3269230769058,-85.0408711551199,-81.05894748509199,-71.58344003464144,-70.193012507999
2011.3461538461365,-84.70054964245324,-80.99223619678426,-71.64027995087544,-70.31612793667283
2011.3653846153672,-84.28685411911991,-80.83705314021135,-71.66811473009336,-70.4561178847624
2011.384615384598,-83.8121851741199,-80.6503320231105,-71.69003718701902,-70.60612922283596
2011.4038461538287,-83.2988382641199,-80.45372175101296,-71.66881119352004,-70.75756483156022
2011.4230769230594,-82.77682121611991,-80.27439461546528,-71.66995895560113,-70.90290287976511
2011.4423076922901,-82.28053214545324,-80.14290564502933,-71.64238959638833,-71.03640205824658
2011.4615384615208,-81.8448631151199,-80.07914304855805,-71.6964392449552,-71.15478671342991
2011.4807692307515,-81.50135751728658,-80.09789922994248,-71.76923246393221,-71.25785580506172
2011.4999999999823,-81.2749942821199,-80.20101186914256,-71.85095806650703,-71.34823133497234
2011.519230769213,-81.18200884078658,-80.37852655152567,-71.94009451873156,-71.43075287719051
2011.5384615384437,-81.22893969445323,-80.61081572526314,-72.01891753608022,-71.51145125158143
2011.5576923076744,-81.41285615528658,-80.87236268530654,-72.0694968830332,-71.59632028749809
2011.5769230769051,-81.72252714045324,-81.136357269191,-72.0777201138004,-71.69012187316324
2011.5961538461358,-82.14017319878658,-81.37932498462352,-72.0388476338962,-71.7953478475948
2011.6153846153666,-82.64341876045323,-81.58415323504235,-71.95128643548082,-71.91192182267743
2011.6346153845973,-83.20712707095323,-81.74443046439312,-71.81197876031645,-72.03663865070403
2011.653846153828,-83.80492564978657,-81.85114626028282,-71.66899691049733,-72.16414664137372
2011.6730769230587,-84.4103815391199,-81.92563429817885,-71.56054197332668,-72.28732274791662
2011.6923076922894,-84.99791663311991,-81.95798196843135,-71.37215905009644,-72.39790118955112
2011.7115384615201,-85.54363040545324,-81.96746726976568,-71.33252852942117,-72.48881221460113
2011.7307692307509,-86.02620130211992,-81.9656335447151,-71.26076477150045,-72.5532429602375
2011.7499999999816,-86.42797072511992,-81.9263880201567,-71.17205903083679,-72.58712460944201
2011.7692307692123,-86.73619434945324,-81.88994028044225,-71.1597594975216,-72.58570347074702
2011.788461538443,-86.94431245578657,-81.83854792000638,-71.14274264180683,-72.54802161245202
2011.8076923076737,-87.05298290128658,-81.77026053871882,-71.09924617273235,-72.47378230490536
2011.8269230769044,-87.07057333845324,-81.68867185801436,-71.02584101025059,-72.36359050528036
2011.8461538461352,-87.01284404445325,-81.57950005199532,-70.83855540821745,-72.21860204004537
2011.8653846153659,-86.90167008478657,-81.47499037827956,-70.63159775073532,-72.0403301714837
2011.8846153845966,-86.76282858828658,-81.3809449598477,-70.37013277649196,-71.83065686367534
2011.9038461538273,-86.62307861995325,-81.30897598174982,-70.07243711084149,-71.59202830416369
2011.923076923058,-86.50693638495324,-81.27218949620038,-69.76423630589018,-71.32775651172037
2011.9423076922888,-86.43365752578657,-81.27981741307246,-69.47488072501051,-71.0423124948887
2011.9615384615195,-86.4149462636199,-81.32640109389426,-69.21539657402245,-70.74148831276733
2011.9807692307502,-86.45381036528657,-81.42301507113041,-69.02400206175675,-70.43234874194702
2011.999999999981,-86.54478501095325,-81.54819956327303,-68.94462771871113,-70.1228917495837
2012.0192307692116,-86.67549523061992,-81.683468596603,-68.95753414639519,-69.8219935650039
2012.0384615384423,-86.82926707295326,-81.80799973099847,-69.02514406161231,-69.53674823937222
2012.057692307673,-86.98828727045324,-81.89973409001388,-69.14508642405131,-69.27489642591017
2012.0769230769038,-87.13669815111992,-81.94746124954766,-69.34262204243606,-69.04137623859252
2012.0961538461345,-87.2630239631199,-81.94688155592081,-69.54838218170057,-68.84013658299752
2012.1153846153652,-87.36146092561991,-81.89727942691489,-69.76572282861187,-68.67258800002251
2012.134615384596,-87.43179871795324,-81.81011443582229,-69.98390274948002,-68.53868585281583
2012.1538461538266,-87.4780284671199,-81.70233948151368,-70.19763178959172,-68.43736382042084
2012.1730769230574,-87.50597241561991,-81.59222844363374,-70.40622433741478,-68.3672324603092
2012.192307692288,-87.52048290161991,-81.49479692179216,-70.60979782395141,-68.32722930218918
2012.2115384615188,-87.52285883578656,-81.41783203682638,-70.85924033044913,-68.31652192246597
2012.2307692307495,-87.50909050761992,-81.35944354929717,-70.98240686683732,-68.3365271542387
2012.2499999999802,-87.46937975445326,-81.30774137068576,-71.1707489576174,-68.38833772932334
2012.269230769211,-87.38911914211992,-81.2427953006269,-71.31697738607875,-68.47343412324759
2012.2884615384417,-87.25121103995325,-81.14118972201848,-71.48408381685502,-68.59281196239672
2012.3076923076724,-87.03932382211991,-80.97907015099429,-71.66947927059545,-68.74508096780377
2012.326923076903,-86.74147857845324,-80.73689685174196,-71.80115835922479,-68.92784173383234
2012.3461538461338,-86.3532774111199,-80.45997423561192,-71.87670865712543,-69.13625758050615
2012.3653846153645,-85.88013927845326,-80.06132018521804,-71.9182214234267,-69.36304611209576
2012.3846153845952,-85.33808976828658,-79.60402817257611,-71.95021411593567,-69.60057848650264
2012.403846153826,-84.75291832945324,-79.11665979242913,-71.9368355354367,-69.8395334500602
2012.4230769230567,-84.15781671878658,-78.63386365838443,-71.9448543977678,-70.07169826143176
2012.4423076922874,-83.5898814526199,-78.19399444997255,-71.92420203872165,-70.29067763574659
2012.461538461518,-83.0860536116199,-77.82477853928953,-71.98594308612184,-70.49260389926326
2012.4807692307488,-82.67914032478657,-77.54857539844616,-72.06758878559889,-70.67678564089506
2012.4999999999795,-82.3945126231199,-77.37422089502766,-72.15935119375703,-70.84549924847234
2012.5192307692103,-82.24791298961992,-77.29794099641545,-72.25937868123155,-71.00341705335717
2012.538461538441,-82.2445800386199,-77.30530887589774,-72.34930866316354,-71.15659316158143
2012.5576923076717,-82.37965179528656,-77.3749754697922,-72.41034416019987,-71.31121920183142
2012.5769230769024,-82.63959953511991,-77.48332602678953,-72.42738666313373,-71.47238257716326
2012.5961538461331,-83.0043079921199,-77.60926468886534,-72.39471929072953,-71.64295636792814
2012.6153846153638,-83.44937910728657,-77.73745314152195,-72.30991279906415,-71.82321420301078
2012.6346153845946,-83.94829283478659,-77.86286743433298,-72.16933334506643,-72.01018205637068
2012.6538461538253,-84.47418199245323,-77.97766392861949,-72.020825095414,-72.19854666854036
2012.673076923056,-85.00113976678657,-78.10419054333582,-71.90275166766003,-72.38098390891663
2012.6923076922867,-85.50512323278657,-78.23333659426636,-71.70119915151311,-72.5487747927178
2012.7115384615174,-85.9646157811199,-78.38477801442166,-71.64569911158782,-72.69416800326779
2012.7307692307481,-86.62142395926485,-78.57706910349758,-71.68720231308404,-72.81089538625976
2012.7499999999789,-86.93311262076485,-78.76746573445853,-71.57659189346207,-72.89104843904762
2012.7692307692096,-87.15950983484817,-79.00149061423308,-71.54379423152187,-72.93045745335263
2012.7884615384403,-87.29860596943152,-79.25707368474241,-71.50952828697378,-72.92729938914097
2012.807692307671,-87.35458434034817,-79.5260919135083,-71.45343202260763,-72.88055256559429
2012.8269230769017,-87.33753032093152,-79.80411553774705,-71.37266771216751,-72.79028692663596
2012.8461538461324,-87.26249043726484,-80.06717949024504,-71.18274862609273,-72.65734208298431
2012.8653846153632,-87.14787990901485,-80.33657139197183,-70.97611009544391,-72.48314503667262
2012.8846153845939,-87.0133666316815,-80.60641257399085,-70.7149329099089,-72.2697190871143
2012.9038461538246,-86.87748654009818,-80.87657315137896,-70.41356206863342,-72.01987029960263
2012.9230769230553,-86.75533773751484,-81.14906283763148,-70.0932975523071,-71.73747765199262
2012.942307692286,-86.65673147509817,-81.4233447783429,-69.77914881992744,-71.42777473541096
2012.9615384615167,-87.01655950644688,-81.70584189137901,-69.69441758427894,-71.09791709045332
2012.9807692307475,-86.55789142709817,-81.94325415112195,-69.23734155746534,-70.75494667155263
2012.9999999999782,-86.50205178818152,-82.16896488428827,-69.06634726308639,-70.40906406110597
2013.019230769209,-86.44928899909817,-82.34591823391753,-68.96855213614548,-70.07023577602615
2013.0384615384396,-86.38980673301485,-82.45607522465068,-68.91050340594593,-69.74692726797782
2013.0576923076703,-86.31471002226485,-82.48264482656853,-68.89494539321825,-69.44819161243245
2013.076923076901,-86.21775019676485,-82.42182270324493,-68.952521059603,-69.18012222728144
2013.0961538461318,-86.09655003743151,-82.27841883823365,-69.01885986195087,-68.94756586918645
2013.1153846153625,-85.95305816676485,-82.06203481318566,-69.1014695015288,-68.75248410471144
2013.1346153845932,-85.79311773726484,-81.79511356157201,-69.19270466627195,-68.59497066708812
2013.153846153824,-85.62520285409818,-81.50568622061509,-69.28936489675868,-68.47365564777644
2013.1730769230546,-85.45854403551485,-81.22261416240283,-69.39210251154006,-68.38641718866478
2013.1923076922853,-85.30099501651485,-80.970431080274,-69.50198321857667,-68.3310879765448
2013.211538461516,-85.15706275518151,-80.76483249891544,-69.67080766340773,-68.30545266898824
2013.2307692307468,-85.02651030468151,-80.609765082278,-68.8285428395058,-68.3093869553443
2013.2499999999775,-84.90384851209818,-80.49676788229054,-68.98483844154745,-68.34241462476227
2013.2692307692082,-84.77887615976485,-80.40676785310508,-69.08331472208121,-68.40454334001986
2013.288461538439,-84.84578845442307,-80.32356187708326,-69.18616028879143,-68.49623309333235
2013.3076923076696,-84.37577489493151,-80.1880186064451,-69.2580438263112,-68.61269663049272
2013.3269230769004,-84.15182100334819,-80.01045156203577,-69.34205505588281,-68.75338241052127
2013.346153846131,-83.88184700434817,-79.81647473310514,-69.44186658326652,-68.91215037536176
2013.3653846153618,-83.56560225134817,-79.51198885037992,-69.57124407242355,-69.08158889145135
2013.3846153845925,-83.21021100493152,-79.15340918693636,-69.73854899235639,-69.25416477519157
2013.4038461538232,-82.83022921301485,-78.76378274266115,-69.92863798247522,-69.42082374558248
2013.423076923054,-82.4465721411815,-78.37396556093776,-70.14570918296891,-69.57374206795404
2013.4423076922847,-82.08444972051485,-78.02055943598447,-70.37502577774185,-69.70699798401884
2013.4615384615154,-81.7706092619315,-77.73161228966349,-70.68682138240354,-69.81725875036885
2013.480769230746,-81.53029537634818,-77.5316296529534,-70.92467008864854,-69.90441895125068
2013.4999999999768,-81.38436891893151,-77.43292153689295,-71.02721229357188,-69.97139021274461
2013.5192307692075,-81.34698872084819,-77.4358473274925,-71.08515416459021,-70.02352940529612
2013.5384615384382,-81.42415102234817,-77.53002721236055,-71.1031576109452,-70.0676215228537
2013.557692307669,-81.61323515251485,-77.6973538051695,-71.0904396743802,-70.11062614868703
2013.5769230768997,-81.90354191843151,-77.9160514546852,-71.05902189959187,-70.15842125593552
2013.5961538461304,-82.27766823326485,-78.16505833674266,-71.02182537592019,-70.21467757528373
2013.615384615361,-82.7134591731815,-78.42709646783949,-70.98939203729628,-70.2804631746997
2013.6346153845918,-83.18623186909818,-78.69329949883522,-70.9735085140407,-70.35359824430962
2013.6538461538225,-83.67097586901482,-78.95036300881978,-70.97194842548795,-70.42958447922932
2013.6730769230533,-84.14429168743152,-79.21400246329897,-70.99740378782982,-70.50197460960555
2013.692307692284,-84.58591468359818,-79.46784843494594,-71.01637469581365,-70.56304620990672
2013.7115384615147,-84.97976286909818,-79.72427176254114,-71.06663204837383,-70.6062295463734
2013.7307692307454,-85.31452687251486,-79.9877169164568,-71.10091811248213,-70.62528424250976
2013.7499999999761,-85.58386765834817,-80.22493686133727,-71.11265711851424,-70.61690336604762
2013.7692307692068,-85.78630789659819,-80.46898519059413,-71.12074051451674,-70.57737556360263
2013.7884615384376,-85.92488901826485,-80.6949922434014,-71.10517848597257,-70.50710725939096
2013.8076923076683,-86.00663778968152,-80.89397634629053,-71.06317613599465,-70.40746515109431
2013.826923076899,-86.04185651984818,-81.06274461010008,-70.99823991589179,-70.28092620938597
2013.8461538461297,-86.0432319818482,-81.18071871294042,-70.8979543645603,-70.1305779837343
2013.8653846153604,-86.02476295484817,-81.27466173365518,-70.78883607519573,-69.95974003067262
2013.8846153845911,-86.00053461726485,-81.34606325451858,-70.66998424904406,-69.77178116111428
2013.9038461538219,-85.98341237951483,-81.40371192505131,-70.55204913703116,-69.57014174560263
2013.9230769230526,-85.9837783874315,-81.459593716556,-70.44763134229032,-69.35850949824264
2013.9423076922833,-86.00846975109818,-81.52358081057402,-70.37073849082365,-69.14105078841095
2013.961538461514,-86.06008698368151,-81.5924887760067,-70.33030890008261,-68.92258075853958
2013.9807692307447,-86.13681314276484,-81.68100315901272,-70.34853665504266,-68.70858746280263
2013.9999999999754,-86.23281811426484,-81.77219201918305,-70.43941527356387,-68.50501226010596
2014.0192307692062,-86.33922841934819,-81.85254325074285,-70.60012623410219,-68.31834158202616
2014.0384615384369,-86.4455371369315,-81.9062165093868,-70.83639718897594,-68.15309747122782
2014.0576923076676,-86.54123568651485,-81.91581136710795,-71.14139078812111,-68.01440348918244
2014.0769230768983,-86.61738909376484,-81.87427624967113,-71.51105487787595,-67.90464614828144
2014.096153846129,-86.66786822093151,-81.78096062839732,-71.91854557437762,-67.82537038143646
2014.1153846153597,-86.69000114818152,-81.63841826855472,-72.3436121516176,-67.77578928696146
2014.1346153845905,-86.68450816934818,-81.46120697356267,-72.75957022539095,-67.75391101958812
2014.1538461538212,-86.65472005726484,-81.26941622357937,-73.13944527822763,-67.75701369527646
2014.173076923052,-86.60522668809816,-81.08462584977758,-73.45911216649344,-67.78238954941477
2014.1923076922826,-86.5402260259315,-80.9253209461307,-73.69978271836804,-67.82804716404478
2014.2115384615133,-86.4619211553482,-80.80275359811384,-73.87655330016621,-67.89266802673824
2014.230769230744,-86.36932338668151,-80.71818169466945,-73.93755593717243,-67.97766813984428
2014.2499999999748,-86.25775718918152,-80.66214588558879,-73.91783817283913,-68.08464044651227
2014.2692307692055,-86.11923838401484,-80.61602450674569,-73.81339442441455,-68.21604026426985
2014.2884615384362,-85.94373112526485,-80.5562742740374,-73.68873320137237,-68.374233496419
2014.307692307667,-85.72111612809817,-80.45733322706133,-73.55005353301955,-68.55946168924271
2014.3269230768976,-85.44355091134818,-80.29645620010358,-73.4108010381328,-68.77103877127126
2014.3461538461283,-85.10781067826485,-80.11455662012918,-73.29082415622484,-69.00571552761174
2014.365384615359,-84.7171774686815,-79.81958026888361,-73.20462997946521,-69.25746351270135
2014.3846153845898,-84.28250625084817,-79.46948403179275,-73.1597566412314,-69.51939645294158
2014.4038461538205,-83.82222645868151,-79.08825275359969,-73.13976096151687,-69.78230392783249
2014.4230769230512,-83.36121356476484,-78.70704027252762,-73.14806510396889,-70.03740893995403
2014.442307692282,-82.92865305001483,-78.36211978739563,-73.1703752112002,-70.27711941726884
2014.4615384615126,-82.55518658659817,-78.08063510771625,-73.1871762248202,-70.49586128111885
2014.4807692307434,-82.26974432418152,-77.88569879594772,-73.18634721710687,-70.69091203425067
2014.499999999974,-82.09651030968152,-77.7878634342293,-73.15752542915521,-70.86241262224462
2014.5192307692048,-82.05243477984817,-77.78553806772294,-73.09525736338186,-71.01301972654612
2014.5384615384355,-82.14560607943152,-77.86642392503589,-72.99945624827853,-71.14708998210371
2014.5576923076662,-82.37464944026483,-78.01080187380677,-72.87488142671353,-71.26958580293703
2014.576923076897,-82.72915682059818,-78.19590355192133,-72.72981842850854,-71.38492431568552
2014.5961538461277,-83.19100467859816,-78.40061120681614,-72.57445449746187,-71.49589865978373
2014.6153846153584,-83.73630718384817,-78.6088093599153,-72.41771414762962,-71.6032764191997
2014.634615384589,-84.33769810618152,-78.8142067325944,-72.2708406295407,-71.70510539480962
2014.6538461538198,-84.96663832476484,-79.00754628716815,-72.13196778648795,-71.79756681322932
2014.6730769230505,-85.5954984081815,-79.2099512728347,-72.01479587932982,-71.87525639885557
2014.6923076922812,-86.19924994009817,-79.41152155309891,-71.88718457360532,-71.93177093340672
2014.711538461512,-86.75669186143149,-79.63168529364499,-71.78832142612384,-71.9620590868734
2014.7307692307427,-87.25122044876484,-79.88192427271098,-71.67216299714882,-71.96153391000975
2014.7499999999734,-87.67120517743152,-80.135330291865,-71.53294246488925,-71.92862536954763
2014.7692307692041,-88.01005428559819,-80.42993000564087,-71.38981798035009,-71.86139836535263
2014.7884615384348,-88.26604402901485,-80.74388796889406,-71.22245537697259,-71.76203240364096
2014.8076923076655,-88.44195709301485,-81.06891391705705,-71.02710021866133,-71.6336179975943
2014.8269230768963,-88.54454212226486,-81.39998150463917,-70.80574153814179,-71.48025543963595
2014.846153846127,-88.58378482301484,-81.71221719983089,-70.544003346352,-71.30649982398428
2014.8653846153577,-88.57197994776483,-82.02592588007302,-70.26617103869573,-71.11692768392263
2014.8846153845884,-88.52261803226484,-82.33446823168124,-69.9690698085024,-70.91590707136429
2014.9038461538191,-88.44914492376483,-82.63745905372532,-69.66131107444782,-70.70758762885264
2014.9230769230498,-88.36370177226485,-82.93734769910441,-69.35400805224866,-70.49606431699262
2014.9423076922806,-88.2759964014315,-83.23477136109172,-69.06056284961532,-70.28561838966095
2014.9615384615113,-88.19247230218151,-83.51819635195028,-68.79050354162428,-70.0809170042896
2014.980769230742,-88.11592294451484,-83.79530287916137,-68.56806270350101,-69.88707950655264
2014.9999999999727,-88.04564235159819,-84.04380983101505,-68.4108719547722,-69.70950402210596
2015.0192307692034,-87.97811450784816,-84.24667501130565,-68.3213588759772,-69.55399850802615
2015.0384615384341,-87.9081434309315,-84.38637893991452,-68.31194489268428,-69.42429561672782
2015.0576923076649,-87.83023083876483,-84.44561741428564,-68.38359781203779,-69.32462302018246
2015.0769230768956,-87.73994469534819,-84.4190538566768,-68.54068772550094,-69.25635039578145
2015.0961538461263,-87.63500528901486,-84.30915579669224,-68.76479771566927,-69.21985682693645
2015.115384615357,-87.51585589134818,-84.12273790841779,-69.04344123965929,-69.21300906671144
2015.1346153845877,-87.38557620909818,-83.87946462933253,-69.35638610755761,-69.23226693058811
2015.1538461538184,-87.24912775184818,-83.60504660400687,-69.68124275397763,-69.27315770052644
2015.1730769230492,-87.11206068693151,-83.32683927675656,-69.99620775932678,-69.33105107741478
2015.1923076922799,-86.97893667668151,-83.06887942642463,-70.28236002015969,-69.4019269322948
2015.2115384615106,-86.85180228618151,-82.8473705036332,-70.55224113845787,-69.48242951298822
2015.2307692307413,-86.72906273984819,-82.6675774941434,-70.74925055279746,-69.57205025684429
2015.249999999972,-86.60505123401484,-82.52282991506442,-70.90194316529744,-69.67070138851227
2015.2692307692027,-86.47046901359818,-82.39591188930247,-70.9985957952062,-69.77952711601985
2015.2884615384335,-86.3917385744749,-82.26793778055455,-71.09755129097036,-69.89998995817818
2015.3076923076642,-86.07663953851484,-82.0957237578312,-71.18783177293622,-70.03219389974271
2015.326923076895,-85.82253950609818,-81.87202072740818,-71.28506234900782,-70.17561093827128
2015.3461538461256,-85.5204216499315,-81.62884797926411,-71.39828043801651,-70.32790459461175
2015.3653846153563,-85.17604326018152,-81.27136516676269,-71.53601958275686,-70.48445406895135
2015.384615384587,-84.80229891076483,-80.85506687869488,-71.70104192593972,-70.64025420594157
2015.4038461538178,-84.41856404784816,-80.40217935714011,-71.87335066768355,-70.78837463583248
2015.4230769230485,-84.04914138593152,-79.94306727995915,-72.05400396555223,-70.92264115170404
2015.4423076922792,-83.72101611818151,-79.51429411137693,-72.2274731274502,-71.03831535201886
2015.46153846151,-83.46122088059818,-79.14431167075901,-72.37406979548686,-71.13286205361885
2015.4807692307406,-83.29415085468152,-78.85833323628673,-72.4824932888152,-71.20672007400069
2015.4999999999714,-83.23915772259818,-78.66945212815882,-72.54411661969687,-71.26324682324461
2015.519230769202,-83.30868763559818,-78.57863372228206,-72.55603456642353,-71.30829084429612
2015.5384615384328,-83.50713480476485,-78.57572144557697,-72.52137123086187,-71.34927700510369
2015.5576923076635,-83.83047672434817,-78.64235566822897,-72.44854979371354,-71.39399109693703
2015.5769230768942,-84.26665692643152,-78.75609299827236,-72.34969967096687,-71.44928863993552
2015.596153846125,-84.79660534301485,-78.89500599752255,-72.23870963725355,-71.51986666428374
2015.6153846153557,-85.22205529199786,-79.03326189192724,-72.11999731229781,-71.60736751106343
2015.6346153845864,-86.25460480809816,-79.21270538432648,-72.05775566732375,-72.08059338405891
2015.653846153817,-86.89844466351485,-79.32817357712305,-71.95778043611296,-71.88605501597932
2015.6730769230478,-87.51540973659817,-79.4607527745047,-71.90008190228816,-72.00998946710557
2015.6923076922785,-88.08057337559818,-79.58281703936309,-71.83545762064698,-72.12127365815671
2015.7115384615092,-88.57233382201485,-79.71126018935308,-71.80094014320717,-72.2116674328734
2015.73076923074,-88.97359576159818,-79.85594911021934,-71.7474946977738,-72.27453232975977
2015.7499999999707,-89.27287900643151,-79.98944983244617,-71.66583844772258,-72.30724462429762
2015.7692307692014,-89.46523742701484,-80.15041685504804,-71.57143771476674,-72.30740220710263
2015.788461538432,-89.55281583401484,-80.31876894075444,-71.44042994138924,-72.27674545789097
2015.8076923076628,-89.54486056459818,-80.48899720317094,-71.26598254082799,-72.21740382409429
2015.8269230768935,-89.45703830126484,-80.65973594623068,-71.0476616601418,-72.13160829413594
2015.8461538461243,-89.31001025534817,-80.81047265152594,-70.76943615214367,-72.02102782923428
2015.865384615355,-89.12733715951484,-80.96637471586962,-70.45473081082073,-71.88655294892261
2015.8846153845857,-88.93293042909818,-81.12595271084793,-70.1002664935024,-71.7285750031143
2015.9038461538164,-88.74837978918151,-81.294025533727,-69.71523457973949,-71.54767409085264
2015.9230769230471,-88.59055329443152,-81.47804554717557,-69.31193631183199,-71.34551424774263
2015.9423076922778,-88.46985553468153,-81.68317518636728,-68.90551277474032,-71.12568165816096
2015.9615384615086,-88.38944358876485,-81.90163824586308,-68.50775413529095,-70.8942022192896
2015.9807692307393,-88.34554479059817,-82.14382047017672,-68.14567471033433,-70.65956064205263
2015.99999999997,-88.32882846851484,-82.38884257041053,-67.84021101898054,-70.43210613635596
2016.0192307692007,-88.3265888196815,-82.61957806057084,-67.59760481935218,-70.22346251752614
2016.0384615384314,-88.32534111543151,-82.81685392693022,-67.43454392610094,-70.04316184247783
2016.0576923076621,-88.31335009393152,-82.96018715944263,-67.35659715912112,-69.90034804493244
2016.0769230768929,-88.2826205481815,-83.03971726002516,-67.37288732145927,-69.79974536403147
2016.0961538461236,-88.22998371701483,-83.0523535200139,-67.46966597946094,-69.74316691918645
2016.1153846153543,-88.15709143459817,-82.99873140545351,-67.6387678664926,-69.72801699846144
2016.134615384585,-88.06935023026486,-82.89218776740032,-67.86368202893262,-69.74878264758811
2016.1538461538157,-87.97404115443152,-82.7524354876074,-68.12493605376929,-69.79815897077646
2016.1730769230464,-87.87803919009818,-82.60159205652441,-68.4027165695768,-69.86858656791479
2016.1923076922772,-87.78562986118152,-82.4595494296394,-68.67914199690969,-69.95371994454477
2016.2115384615079,-87.69690392434818,-82.33966537625346,-68.96691779908288,-70.04896672523822
2016.2307692307386,-87.60709670026483,-82.24572674765042,-69.20888504246412,-70.15383833009429
2016.2499999999693,-87.50704867451483,-82.17089190855138,-69.43251231058913,-70.26934913276227
2016.2692307692,-87.38473737893152,-82.09892084162378,-69.62465349670622,-70.39836530901987
2016.2884615384307,-87.22761355284817,-82.00816973095122,-69.8398423389557,-70.54412895666898
2016.3076923076615,-87.02531015359818,-81.87438628108605,-70.07409897826955,-70.70765979299273
2016.3269230768922,-86.77221393134818,-81.67560471985142,-70.33095028646615,-70.88850204777127
2016.346153846123,-86.46941042793152,-81.45320923352264,-70.62085733884983,-71.08287615711176
2016.3653846153536,-86.12562912334818,-81.11564636060871,-70.94956452254854,-71.28355018920135
2016.3846153845843,-85.75699989351484,-80.72178417812708,-71.31643977131472,-71.48213671844158
2016.403846153815,-85.38564794068152,-80.29725851629173,-71.69737683901687,-71.66820510133248
2016.4230769230458,-85.03735822226486,-79.87580429795347,-72.08858119292724,-71.83268282045404
2016.4423076922765,-84.73869235901483,-79.49718996441632,-72.46901241990852,-71.96915541576885
2016.4615384615072,-84.51401495526486,-79.19271809857298,-72.81301961202853,-72.07500714636885
2016.480769230738,-84.38287221593151,-78.98985559454492,-73.10320987577352,-72.15222654575068
2016.4999999999686,-84.35807232701484,-78.90308331766282,-73.32513619598853,-72.20703115099461
2016.5192307691993,-84.44466879984817,-78.9336351081371,-73.4707798308402,-72.24882925329612
2016.53846153843,-84.63987998834818,-79.07031531155894,-73.53926959398686,-72.2885349673537
2016.5576923076608,-84.93382485409818,-79.29233843931277,-73.53648639013021,-72.33659144793702
2016.5769230768915,-85.3108473864315,-79.57350801217517,-73.4736862964252,-72.40109489168553
2016.5961538461222,-85.75115519901485,-79.88702325708333,-73.36562648025354,-72.48628757628373
2016.615384615353,-86.23251588918151,-80.20923075858767,-73.22698405096295,-72.59210124069969
2016.6346153845836,-86.73182172334819,-80.52508606851626,-73.07541072891571,-72.71377937780963
2016.6538461538144,-87.22642515159818,-80.81615075673228,-72.91554464819629,-72.8433385937293
2016.673076923045,-87.69523983176485,-81.09476290622649,-72.76717228882983,-72.97061170385557
2016.6923076922758,-88.11966407151485,-81.34338492133539,-72.60342333735531,-73.08458369840673
2016.7115384615065,-88.48440454051484,-81.5755430442295,-72.46769644141551,-73.1763238663734
2016.7307692307372,-88.77825227209819,-81.79892116854433,-72.3170240345238,-73.23840085700975
2016.749999999968,-88.99480455018151,-81.98505063684662,-72.14764722122258,-73.26741597529762
2016.7692307691987,-89.13305163326486,-82.17255590577449,-71.97982831647508,-73.26031545960262
2016.7884615384294,-89.19768785384818,-82.34211705727917,-71.79363730997258,-73.21838037464097
2016.80769230766,-89.19898211926484,-82.48954018755639,-71.58521123457798,-73.1434936300943
2016.8269230768908,-89.15206873151485,-82.61510736214585,-71.35605092551678,-73.03782264538596
2016.8461538461215,-89.07559871943151,-82.70011249796883,-71.090977326977,-72.90308490273429
2016.8653846153522,-88.9898095744315,-82.77157617111344,-70.81316617798741,-72.74023829492263
2016.884615384583,-88.91420312734819,-82.82985770617188,-70.51801155996074,-72.5496679718643
2016.9038461538137,-88.86513575018151,-82.88161411889735,-70.21237844498948,-72.33180539310263
2016.9230769230444,-88.85369331293151,-82.93614608487596,-69.90538563583199,-72.08799562274262
2016.942307692275,-88.88421964726484,-83.00049838852159,-69.60834660115698,-71.82135678741096
2016.9615384615058,-88.95378843934817,-83.06882483917472,-69.3288473599576,-71.53736519228958
2016.9807692307365,-89.05276163434817,-83.15348656503309,-69.08962466325102,-71.24397529205264
2016.9999999999673,-89.16638754501484,-83.2356133785685,-68.90756882285554,-70.95113977235596
2017.019230769198,-89.27719905026484,-83.30011322214399,-68.78537444031052,-70.67032461502616
2017.0384615384287,-89.36781243334818,-83.32988308912962,-68.73687634564261,-70.41121869822784
2017.0576923076594,-89.42363947234819,-83.30658592885645,-68.76558054078778,-70.18347084868245
2017.0769230768901,-89.4350273309315,-83.22265514020218,-68.87932239754262,-69.99264561953146
