2006.938552	-70.894
2006.938636	-75.89
2006.938716	-75.379
2006.938796	-75.895
2006.938876	-74.127
2006.938956	-74.272
2006.939034	-75.444
2006.93911	-74.293
2006.939186	-74.153
2006.939268	-80.743
2006.939348	-81.342
2006.939431	-77.479
2007.062948	-71.956
2007.063026	-69.761
2007.063102	-69.781
2007.06318	-69.091
2007.063256	-73.28
2007.063336	-74.426
2007.063414	-73.649
2007.063494	-70.649
2007.063572	-74.942
2007.063654	-76.642
2007.063734	-73.768
2007.063817	-77.197
2007.094249	-71.066
2007.094327	-68.206
2007.094407	-68.608
2007.094485	-70.485
2007.094561	-72.319
2007.094637	-72.959
2007.094715	-74.474
2007.094789	-75.204
2007.094863	-74.838
2007.094943	-75.28
2007.095023	-74.422
2007.095105	-73.596
2007.19126	-68.578
2007.191334	-72.88
2007.191414	-65.419
2007.191492	-71.989
2007.19157	-73.167
2007.191648	-73.27
2007.191724	-73.796
2007.191802	-74.108
2007.191876	-73
2007.191958	-74.03
2007.19204	-74.139
2007.192129	-76.306
2007.280082	-76.737
2007.28016	-68.579
2007.280236	-72.534
2007.28032	-73.81
2007.2804	-73.572
2007.28048	-72.557
2007.280558	-71.86
2007.280636	-75.179
2007.280712	-73.776
2007.280792	-78.403
2007.280874	-78.169
2007.280955	-73.83
2007.357951	-79.754
2007.358037	-78.576
2007.358122	-79.985
2007.358206	-76.395
2007.358288	-78.624
2007.358372	-76.523
2007.358452	-76.408
2007.358528	-78.225
2007.358604	-81.861
2007.358684	-76.416
2007.358764	-83.029
2007.358843	-77.981
2007.455008	-76.455
2007.455094	-78.07
2007.455177	-78.822
2007.455259	-76.019
2007.455339	-76.915
2007.455417	-76.763
2007.455495	-80.289
2007.455573	-83.726
2007.455653	-80.951
2007.455739	-88.676
2007.45582	-84.005
2007.455904	-79.731
2007.586014	-75.668
2007.586094	-74.711
2007.586172	-72.86
2007.58625	-77.767
2007.586328	-75.546
2007.586406	-73.5
2007.586486	-73.584
2007.586566	-72.843
2007.586644	-77.135
2007.586724	-80.523
2007.586806	-76.485
2007.586887	-78.334
2007.677595	-77.331
2007.67769	-77.088
2007.677768	-83.072
