2012.646761	-76.21
2012.68355	-71.09
2013.339266	-81.44
2013.452715	-80.54
2013.491045	-79.91
2013.530573	-83.48
2013.569017	-75.43
2013.605579	-78.37
2013.644023	-81.67
2013.680813	-81.56
2013.719142	-76
2013.75867	-74.14
2013.796886	-80.88
2013.87212	-89.65
2013.910564	-81.55
2013.991159	-80.93
2014.025097	-81.31
2014.063541	-86.87
2014.18355	-80.74
2014.297	-80.93
2014.374858	-82.76
2014.413188	-86.61
2014.449977	-82.42
2014.491159	-81.17
2014.527835	-84.22
2014.566165	-83.62
2014.641399	-84.08
2014.716405	-83.56
2014.756046	-83.8
2014.794262	-82.85
2014.832706	-80.78
2014.869496	-83.22
2014.907826	-85.19
2014.985684	-85.93
2015.135809	-79.55
2015.180927	-81.63
2015.219257	-81.79
2015.255932	-81.38
2015.294148	-80.26
2015.369382	-82.5
2015.41045	-76.99
2015.44724	-82.88
2015.48557	-82.51
2015.563427	-84.64
2015.638547	-84.3
2015.713667	-86.27
2015.753194	-87.96
2015.791524	-88.66
2015.829968	-84.52
2015.866758	-80.15
2015.905088	-84.85
2015.944502	-83.96
2015.982946	-81.93
2016.019622	-83.37
2016.057951	-85.01
2016.094856	-83.9
2016.133185	-89.68
2016.175451	-86.32
2016.213781	-84.59
2016.250342	-87.22
2016.288787	-83.44
2016.327116	-83.7
2016.385809	-83.68
2016.405088	-79.87
2016.441764	-84.27
2016.480094	-80.11
2016.519622	-79.12
2016.558066	-81.29
2016.594627	-81.15
2016.633185	-83.69
2016.669975	-83.81
2016.708191	-86.48
2016.750457	-87.96
2016.785935	-89.06
2016.824493	-82.09
2016.861168	-91.54
2016.899498	-92.31
2016.939026	-80.15
2016.977356	-81.6
2017.01426	-82.1
2017.05259	-78.69
2017.12771	-83.56
2017.172713	-81.45
2017.210929	-81.05
2017.249259	-83.44
2017.286049	-82.21
2017.324379	-90.13
2017.363906	-85.05
2017.402236	-81.47
2017.439026	-79.41
2017.477356	-79.96
2017.536163	-83.46
2017.574379	-82.54
2017.600103	-83.47
2017.630333	-78.43
2017.667123	-85.15
2017.746407	-79.05
2017.824379	-84.02
2017.858659	-87
2017.896875	-85.02
2017.936288	-88.24
2017.974618	-82.78
2018.011522	-81.43
2018.052476	-85.91
2018.086642	-86.55
2018.124972	-82.53
2018.169861	-83.53
2018.213781	-86.52
2018.246407	-83.95
2018.286049	-83.51
2018.321527	-83.92
2018.361168	-87.23
2018.399498	-85.36
2018.439026	-83.36
2018.474618	-79.79
2018.514146	-84.63
2018.55259	-80.35
2018.589152	-85.69
2018.665925	-88.38
2018.702601	-82.59
2018.741045	-82.41
2018.780459	-84.61
2018.818903	-84.05
2018.894137	-83.64
2018.933665	-84
2019.00867	-83.97
2019.08379	-82.43
2019.122234	-78.11
2019.169975	-82.32
2019.205453	-83.96
2019.243783	-82.44
2019.318789	-91.63
2019.361168	-84.09
2019.396532	-84.01
2019.433436	-82.38
2019.471766	-82.4
2019.511294	-81.99
2019.55259	-81.83
2019.586414	-83.13
2019.624972	-87.46
2019.663073	-84
2019.700092	-79.7
2019.738193	-81.95
2019.777949	-83.46
2019.816165	-86.24
2019.850217	-85.21
2019.891285	-98.07
2019.930813	-85.11
2019.969142	-88.97
2020.005932	-80.63
2020.044376	-84.17
2020.082592	-82.9
2020.119382	-87.54
2020.16045	-80.03
2020.199977	-87.39
2020.238307	-85.38
2020.275097	-82.84
2020.313313	-90.24
2020.352955	-83.4
2020.391171	-82.63
2020.428075	-87.82
2020.46629	-84.18
2020.505932	-85.08
2020.544262	-85.91
2020.582478	-83.58
2020.619496	-84.14
2020.657598	-79.93
2020.694616	-86.01
2020.732718	-88.68
2020.772245	-83.2
2020.810575	-89.32
2020.847479	-85.82
2020.885809	-91.32
2020.925337	-92.43
2020.963781	-88.14
2021.000457	-87.3
2021.038901	-87
2021.077116	-85.42
2021.11402	-85.75
2021.152236	-84.18
2021.19724	-85.98
2021.23557	-85.83
2021.310575	-85.74
2021.350103	-86.69
2021.388433	-83.14
2021.425223	-85.63
2021.463553	-81.68
2021.50308	-87.28
2021.541524	-90.67
2021.57974	-85.12
2021.61653	-84.95
2021.65486	-88.39
2021.69165	-90.22
2021.72998	-87.82
2021.769507	-89.12
2021.807837	-92.14
2021.844741	-91.27
2021.883071	-88.19
2021.922713	-92.1
2021.960929	-85.86
2022.074379	-88.26
2022.111168	-89.33
2022.149498	-92.07
2022.307837	-89.13
2022.347365	-83.97
2022.385695	-91.63
2022.422485	-82.74
2022.460815	-84.46
2022.500342	-88.43
2022.538672	-84.21
2023.230094	-91.85
2023.26677	-88.35
2023.305099	-94.54
2023.382957	-89.88
2023.419747	-91.97
2023.458077	-90.41
2023.496407	-88.98
2023.535935	-85.4
2023.574264	-83.9
2023.611054	-85.99
2023.667009	-86.01
2023.686174	-87.76
2023.724504	-89.64
2023.764032	-85.74
2023.805099	-95.21
2023.863906	-93.31
2023.877596	-96.63
2023.917123	-90.38
2023.955453	-90.78
2023.993783	-88.43
2024.030573	-87.57
2024.068903	-85.2
2024.144023	-89.47
2024.186288	-88.17
2024.224618	-87.83
2024.261294	-89.48
2024.299624	-91.27
2024.339152	-94.25
2024.377481	-89.6
2024.415811	-91.71
2024.452601	-86.22
2024.490931	-87.77
2024.530459	-86.12
2024.568789	-82.92
2024.605579	-82.82
2024.643909	-87.45
2024.680698	-89.51
2024.721766	-95.27
2024.758556	-101.86
2024.796886	-89.87
2024.83379	-86.43
2024.87212	-89.57
2024.91045	-91.96
